frame,timestamp,person_id,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf
9,2025-10-23T20:05:59.622393,0,9.397003173828125,306.05316162109375,0.37038061022758484,13.358619689941406,271.60772705078125,0.21362531185150146,0.0,276.6951904296875,0.13864561915397644,12.650527954101562,262.6728820800781,0.09934195876121521,0.0,277.8087463378906,0.04538566619157791,10.892440795898438,411.76116943359375,0.39361637830734253,0.0,423.4908142089844,0.04673708602786064,69.5583724975586,480.0,0.18551883101463318,70.56415557861328,480.0,0.014629432000219822,185.3883514404297,478.673828125,0.4459156394004822,172.20416259765625,472.0423583984375,0.1073334738612175
10,2025-10-23T20:05:59.682571,0,11.771858215332031,304.0623779296875,0.19509011507034302,12.803962707519531,274.8365783691406,0.1285930573940277,0.0,280.33624267578125,0.05695777386426926,8.8817138671875,273.1190185546875,0.08832620084285736,0.0,290.1231384277344,0.02419923059642315,6.9379119873046875,405.3390197753906,0.3907161355018616,0.0,416.19183349609375,0.020326409488916397,62.032958984375,471.6327819824219,0.27580082416534424,71.44459533691406,477.9056396484375,0.00807334017008543,162.26785278320312,478.20562744140625,0.4726753830909729,153.18612670898438,473.57958984375,0.058537013828754425
11,2025-10-23T20:05:59.742525,0,2.6051177978515625,301.5152282714844,0.1262235939502716,9.416641235351562,273.4421081542969,0.1148773655295372,0.0,274.6500549316406,0.017850302159786224,23.26592254638672,278.4783630371094,0.14391645789146423,0.0,283.3373107910156,0.006372383330017328,36.43699645996094,427.8468017578125,0.3315947949886322,5.597007751464844,434.3623962402344,0.02030818723142147,88.8735122680664,480.0,0.239728182554245,74.21416473388672,480.0,0.008467013016343117,167.14649963378906,477.65771484375,0.5314983129501343,158.81166076660156,472.6813049316406,0.08142904937267303
12,2025-10-23T20:05:59.802452,0,9.36947250366211,372.3320007324219,0.0012513149995356798,7.699043273925781,355.6879577636719,0.0009241152438335121,9.233360290527344,357.391845703125,0.00027953082462772727,7.709815979003906,356.7826232910156,0.015902673825621605,10.154834747314453,363.9241027832031,0.0013154259650036693,18.029525756835938,443.35809326171875,0.06129564344882965,11.066490173339844,456.0269775390625,0.006199514493346214,56.79574203491211,470.1764221191406,0.2153000682592392,62.838993072509766,480.0,0.0157709289342165,134.67459106445312,474.12646484375,0.3979223370552063,151.47134399414062,480.0,0.06832212954759598
13,2025-10-23T20:05:59.854315,0,18.836158752441406,384.91339111328125,0.0031867872457951307,15.659683227539062,371.6999816894531,0.0013564457185566425,17.13690948486328,371.03271484375,0.0014990110648795962,6.674201965332031,383.07354736328125,0.009057891555130482,11.299331665039062,385.2173156738281,0.01126192044466734,15.544395446777344,466.26171875,0.040358733385801315,19.884857177734375,471.7271728515625,0.024544334039092064,59.97711944580078,473.46258544921875,0.06811442971229553,62.71702575683594,480.0,0.03921816125512123,105.1448745727539,478.78125,0.18294675648212433,113.47207641601562,475.5694274902344,0.14113368093967438
13,2025-10-23T20:05:59.854315,1,408.1471862792969,438.1909484863281,0.00011336953321006149,389.1812744140625,437.1160583496094,0.0001259300479432568,413.40484619140625,438.59527587890625,7.594190537929535e-05,347.26263427734375,444.4798583984375,0.02078891545534134,424.03790283203125,453.9678039550781,0.023238731548190117,288.4048767089844,450.2183837890625,0.019210193306207657,455.45556640625,465.0003662109375,0.006167516112327576,225.83831787109375,437.7409362792969,0.014236170798540115,439.4031677246094,464.9835510253906,0.0019031887641176581,168.29953002929688,464.0123596191406,0.00735326437279582,361.52716064453125,459.7892150878906,0.0024780863896012306
14,2025-10-23T20:05:59.902266,0,5.787837982177734,395.37664794921875,0.0009537134901620448,1.836029052734375,380.6612548828125,0.0006696583586744964,6.609916687011719,380.5383605957031,0.00029029810684733093,0.7181777954101562,383.2720642089844,0.012493358924984932,12.218116760253906,387.2344970703125,0.0024643512442708015,13.246849060058594,465.83843994140625,0.037148669362068176,21.447566986083984,473.0149230957031,0.010312460362911224,39.25456237792969,480.0,0.08792223781347275,69.3403091430664,480.0,0.021751942113041878,95.07649993896484,472.97894287109375,0.15520253777503967,132.21299743652344,479.524169921875,0.06247329339385033
14,2025-10-23T20:05:59.902266,1,340.9923400878906,444.09979248046875,7.348222425207496e-05,320.0880126953125,437.6034240722656,4.3981843191431835e-05,340.0856628417969,439.93096923828125,4.533461469691247e-05,273.87176513671875,438.55804443359375,0.004427080973982811,337.741455078125,453.90924072265625,0.012646865099668503,223.71566772460938,456.40704345703125,0.011069388128817081,377.2909851074219,473.9140625,0.003579550888389349,178.76068115234375,447.7032775878906,0.01460242923349142,323.9764709472656,471.1527099609375,0.0019073325674980879,152.42941284179688,474.9483642578125,0.011335830204188824,180.4837188720703,480.0,0.004265329334884882
15,2025-10-23T20:05:59.954325,0,3.3347244262695312,400.1788330078125,0.0008978807600215077,0.0,384.07379150390625,0.0008008612203411758,4.959861755371094,385.042724609375,0.00023977921227924526,0.105194091796875,386.3614196777344,0.02016475610435009,15.845436096191406,392.7084655761719,0.0019431740511208773,20.986854553222656,476.34991455078125,0.03631899505853653,27.932281494140625,480.0,0.007806560955941677,64.35993194580078,480.0,0.07477544248104095,91.72357177734375,480.0,0.01574397273361683,147.32162475585938,473.72991943359375,0.1498340517282486,172.7458038330078,479.366943359375,0.04811280593276024
15,2025-10-23T20:05:59.954325,1,327.5628662109375,441.8998718261719,0.0003190064453519881,312.24810791015625,434.6802062988281,0.0001410121185472235,331.873291015625,436.1698913574219,0.00017983344150707126,275.3877868652344,435.9689025878906,0.007283882703632116,336.1543273925781,446.89794921875,0.017713112756609917,225.74728393554688,454.9253234863281,0.012296847999095917,364.95855712890625,467.69195556640625,0.011557010933756828,178.00408935546875,453.52362060546875,0.01821756921708584,297.56854248046875,467.3023681640625,0.009584605693817139,161.3076171875,463.50262451171875,0.023504428565502167,179.0608673095703,470.809814453125,0.01985970325767994
16,2025-10-23T20:06:00.002254,0,6.2323150634765625,380.0966796875,0.001380209461785853,4.713226318359375,362.30218505859375,0.0007728717755526304,4.578330993652344,363.5209045410156,0.0003567144740372896,4.8094482421875,365.8286437988281,0.010154961608350277,3.921966552734375,372.755126953125,0.0018387772142887115,17.75725555419922,461.4228515625,0.03927375376224518,13.105308532714844,471.00238037109375,0.007856803014874458,66.36602783203125,480.0,0.10569635033607483,67.96662902832031,480.0,0.020368535071611404,166.8584747314453,475.60284423828125,0.3180447220802307,173.3963165283203,473.10986328125,0.11060671508312225
17,2025-10-23T20:06:00.054382,0,13.34218978881836,382.27838134765625,0.0006318261148408055,10.205299377441406,366.22625732421875,0.00040381919825449586,13.937286376953125,367.5684814453125,0.00016765993495937437,7.969818115234375,367.8602294921875,0.007806823123246431,15.074329376220703,374.5317687988281,0.0011922931298613548,20.638404846191406,454.134765625,0.028660699725151062,14.420570373535156,466.05560302734375,0.005201656371355057,55.454559326171875,472.08099365234375,0.12487352639436722,53.515647888183594,480.0,0.016979800537228584,128.46011352539062,476.2727966308594,0.29271239042282104,127.51644134521484,478.1677551269531,0.0772673711180687
18,2025-10-23T20:06:00.102483,0,6.033329010009766,377.81573486328125,0.000942141457926482,3.6310501098632812,365.7427978515625,0.0008004095871001482,6.933204650878906,367.8752746582031,0.00019126910774502903,6.171836853027344,374.5845947265625,0.01929548569023609,13.467582702636719,381.94744873046875,0.0011760034831240773,24.656883239746094,449.63525390625,0.0703759714961052,19.89251708984375,459.2925720214844,0.007025680039077997,74.97637939453125,465.52587890625,0.25368860363960266,81.19168090820312,480.0,0.0204327329993248,156.49899291992188,470.95721435546875,0.4052238464355469,160.34616088867188,478.3365478515625,0.06918475031852722
18,2025-10-23T20:06:00.102483,1,3.4851455688476562,376.8533935546875,0.0053343987092375755,1.670928955078125,364.75299072265625,0.005308215506374836,1.2016143798828125,365.208740234375,0.0015501274028792977,0.0,370.940185546875,0.042626891285181046,0.0,373.99383544921875,0.004393056035041809,11.80975341796875,440.26300048828125,0.1535758376121521,13.080284118652344,446.8769226074219,0.008659662678837776,79.85302734375,471.7914123535156,0.24514712393283844,99.99383544921875,480.0,0.010470588691532612,149.4232940673828,474.3931884765625,0.31988003849983215,180.2567901611328,474.1128234863281,0.03698822110891342
19,2025-10-23T20:06:00.154454,0,13.591758728027344,395.0762939453125,0.0026897231582552195,13.485313415527344,383.7223205566406,0.0019065792439505458,11.989212036132812,382.9886169433594,0.0010799226583912969,11.794418334960938,396.50860595703125,0.02015846222639084,8.920295715332031,397.4552307128906,0.0071722897700965405,24.964073181152344,466.1915283203125,0.06797821819782257,18.344650268554688,467.49530029296875,0.017244821414351463,82.75873565673828,468.2093505859375,0.10687641054391861,84.77801513671875,474.94207763671875,0.02309793420135975,164.97193908691406,464.1766357421875,0.20194317400455475,159.20513916015625,456.93914794921875,0.06857814639806747
20,2025-10-23T20:06:00.202295,0,11.296745300292969,401.6959533691406,0.0026762443594634533,10.58266830444336,391.0289001464844,0.0030599208548665047,10.284282684326172,391.01898193359375,0.000839866348542273,12.072471618652344,402.07568359375,0.030107619240880013,11.561176300048828,403.63043212890625,0.004359100479632616,28.70569610595703,464.41522216796875,0.06239619851112366,18.344711303710938,466.2275390625,0.009567872621119022,65.64663696289062,466.56915283203125,0.11930784583091736,56.52959442138672,473.1935729980469,0.010294299572706223,91.95719909667969,462.51885986328125,0.19652876257896423,64.03660583496094,460.3747253417969,0.03585917502641678
26,2025-10-23T20:06:00.502237,0,12.203556060791016,380.2095642089844,0.001164264976978302,10.902351379394531,366.329833984375,0.0011199259897693992,12.70975112915039,366.5370178222656,0.00026417311164550483,11.925247192382812,377.8488464355469,0.020604820922017097,16.313159942626953,380.41204833984375,0.0019159018993377686,23.338619232177734,467.09820556640625,0.04826214164495468,18.743824005126953,471.2362060546875,0.007385746110230684,51.87684631347656,465.30511474609375,0.12430407851934433,48.63493347167969,476.70098876953125,0.010268451645970345,74.084716796875,480.0,0.23360006511211395,65.57654571533203,478.42755126953125,0.04178466647863388
29,2025-10-23T20:06:00.654398,0,12.417713165283203,378.4095153808594,0.0014720703475177288,9.633247375488281,365.0075378417969,0.0017011970048770308,12.126747131347656,365.4000244140625,0.0002926468150690198,11.570556640625,376.41912841796875,0.025889063253998756,17.474655151367188,379.66815185546875,0.0018038934795185924,32.27167510986328,463.468017578125,0.05901423469185829,25.739078521728516,468.8280029296875,0.006991248112171888,71.44107818603516,465.1219482421875,0.14157123863697052,60.473751068115234,477.2565002441406,0.00853485893458128,67.3018569946289,468.572509765625,0.2553211748600006,49.652671813964844,460.2955627441406,0.040439996868371964
30,2025-10-23T20:06:00.702313,0,10.34091567993164,383.31396484375,0.001430504024028778,8.877799987792969,370.08477783203125,0.0015622824430465698,10.652156829833984,369.9647216796875,0.00031478077289648354,10.450836181640625,381.76104736328125,0.02674674242734909,14.740901947021484,383.7626953125,0.002034343546256423,24.52017593383789,467.3131103515625,0.05729160085320473,19.744247436523438,470.8620910644531,0.007602476514875889,55.23974609375,468.9977722167969,0.13218869268894196,51.7076301574707,479.86846923828125,0.00934223085641861,79.0303726196289,480.0,0.23290680348873138,67.69332885742188,476.1221923828125,0.037829913198947906
37,2025-10-23T20:06:01.054242,0,10.053585052490234,366.6839904785156,0.16599580645561218,13.276847839355469,341.32598876953125,0.3359493613243103,0.0,344.4249267578125,0.04568714648485184,18.783767700195312,345.8094787597656,0.39673614501953125,0.0,355.2381896972656,0.025442011654376984,21.162918090820312,476.73748779296875,0.40086278319358826,14.65750503540039,479.9577331542969,0.010282806120812893,44.32604217529297,480.0,0.15979835391044617,68.98637390136719,479.30267333984375,0.0009265301050618291,50.50725555419922,480.0,0.17529112100601196,49.67451095581055,480.0,0.005320453085005283
38,2025-10-23T20:06:01.102136,0,15.326438903808594,376.6936340332031,0.3539063632488251,16.733314514160156,340.5262451171875,0.4780363142490387,0.0,347.4424133300781,0.13280364871025085,17.683448791503906,332.624267578125,0.2404477894306183,0.0,351.9476318359375,0.04948917776346207,12.796035766601562,475.9791259765625,0.4155825078487396,11.317119598388672,480.0,0.00976939033716917,46.600067138671875,480.0,0.14812715351581573,78.98314666748047,480.0,0.000714876689016819,58.536930084228516,480.0,0.22084106504917145,50.730628967285156,480.0,0.007087805774062872
39,2025-10-23T20:06:01.154286,0,16.986343383789062,372.114501953125,0.30755430459976196,20.476654052734375,345.48004150390625,0.5041525363922119,0.0,349.865478515625,0.10580360889434814,23.635787963867188,346.6336364746094,0.3500514328479767,0.0,358.67950439453125,0.03808608651161194,22.08979034423828,460.510986328125,0.49866071343421936,15.139244079589844,469.1795654296875,0.010179338976740837,56.207828521728516,480.0,0.21418051421642303,76.72252655029297,480.0,0.0007479374180547893,61.65824890136719,480.0,0.2171349674463272,53.87672805786133,480.0,0.004673153627663851
40,2025-10-23T20:06:01.202357,0,29.114707946777344,377.92584228515625,0.4685262441635132,32.01318359375,342.3253173828125,0.6170753836631775,0.16867828369140625,350.7073974609375,0.1798865795135498,33.2177848815918,335.4625244140625,0.16466133296489716,0.0,358.3782043457031,0.02820088155567646,24.480304718017578,449.8271484375,0.5317515134811401,5.3531494140625,474.203125,0.0034631933085620403,66.69895935058594,477.4190673828125,0.3140304982662201,77.98738861083984,480.0,0.00023093567870091647,78.0262680053711,477.3212585449219,0.3799493908882141,66.16500091552734,480.0,0.0031711466144770384
41,2025-10-23T20:06:01.254419,0,41.77001190185547,375.0748596191406,0.5875224471092224,41.87968063354492,339.6441345214844,0.6816461086273193,5.058349609375,353.7400817871094,0.29422318935394287,42.72237777709961,337.75311279296875,0.1326087862253189,0.0,375.62725830078125,0.0463373102247715,28.92699432373047,440.4069519042969,0.5635147094726562,16.736392974853516,473.15142822265625,0.0046575190499424934,57.78105545043945,475.57049560546875,0.3558935821056366,83.67025756835938,480.0,0.00031219227821566164,80.15036010742188,478.8421325683594,0.3967199921607971,75.17860412597656,480.0,0.003919845446944237
42,2025-10-23T20:06:01.302489,0,52.319786071777344,368.6796569824219,0.8210358023643494,54.70301818847656,338.0521545410156,0.7953737378120422,20.761661529541016,351.8537902832031,0.6234416961669922,56.780757904052734,333.11895751953125,0.1294054239988327,0.0,367.89447021484375,0.1160229817032814,44.2578010559082,414.5271301269531,0.8119999766349792,0.0,453.18853759765625,0.022734446451067924,84.45565032958984,464.61077880859375,0.6005825400352478,40.718902587890625,480.0,0.0011720374459400773,121.85559844970703,470.70977783203125,0.5711655020713806,78.54219055175781,480.0,0.008557780645787716
43,2025-10-23T20:06:01.354312,0,75.30352783203125,363.0635986328125,0.8757616281509399,78.10197448730469,330.68524169921875,0.69618159532547,41.88544845581055,340.1968078613281,0.8108419179916382,67.66561889648438,329.1943664550781,0.03354565054178238,0.0,354.8030090332031,0.32364633679389954,37.793182373046875,415.3420104980469,0.7445300817489624,0.0,453.5235595703125,0.04187355190515518,71.70768737792969,464.8811340332031,0.42662692070007324,60.871253967285156,480.0,0.0022692461498081684,113.36495208740234,465.33013916015625,0.49748846888542175,104.98988342285156,472.659912109375,0.02002902701497078
44,2025-10-23T20:06:01.402522,0,87.25606536865234,356.05206298828125,0.8395311832427979,86.53657531738281,323.4552917480469,0.6019556522369385,55.090538024902344,330.4501647949219,0.7431588768959045,66.85197448730469,323.0552978515625,0.011606751009821892,0.0,343.3545837402344,0.22809331119060516,40.161712646484375,418.28692626953125,0.7244558930397034,0.0,459.56427001953125,0.011446858756244183,90.66848754882812,457.8636779785156,0.5102583169937134,46.2842903137207,480.0,0.0005842716782353818,133.326904296875,466.46844482421875,0.5774496793746948,101.34278869628906,470.7192687988281,0.009077944792807102
45,2025-10-23T20:06:01.454553,0,103.84568786621094,349.5165710449219,0.8925938010215759,101.79344940185547,319.55633544921875,0.6367401480674744,73.34516143798828,323.12689208984375,0.875697910785675,79.31524658203125,322.4230651855469,0.00692914891988039,0.0,335.1146545410156,0.39403602480888367,70.74085998535156,429.749267578125,0.5880399942398071,0.0,451.06121826171875,0.020935487002134323,143.831787109375,469.97662353515625,0.24958479404449463,18.01403045654297,480.0,0.0011961853597313166,147.2391815185547,462.63592529296875,0.37020426988601685,65.33732604980469,429.2877502441406,0.017030129209160805
46,2025-10-23T20:06:01.502392,0,123.15937805175781,346.1051940917969,0.9579038023948669,124.12281799316406,311.92218017578125,0.7216574549674988,87.42532348632812,316.751953125,0.961876630783081,110.00975036621094,308.71905517578125,0.0030268318951129913,0.0,322.814453125,0.7703734040260315,97.25658416748047,417.3202209472656,0.7853546738624573,0.0,435.97637939453125,0.0582171306014061,145.47048950195312,465.72161865234375,0.2811663746833801,0.0,480.0,0.0013629087479785085,146.76455688476562,469.2658386230469,0.3072521388530731,19.021408081054688,427.55328369140625,0.013498269021511078
47,2025-10-23T20:06:01.554464,0,141.2494659423828,337.5631408691406,0.9120398759841919,137.47979736328125,305.87506103515625,0.5231378674507141,107.90234375,311.221435546875,0.9183833599090576,114.93460083007812,303.12542724609375,0.0014593126252293587,11.269432067871094,318.8681640625,0.6949479579925537,97.34442138671875,410.43487548828125,0.7246601581573486,0.0,426.7716064453125,0.027823803946375847,137.31802368164062,466.52325439453125,0.25724250078201294,9.31674575805664,480.0,0.0006416704272851348,151.95216369628906,452.3238830566406,0.28923821449279785,49.88677978515625,435.07611083984375,0.007174439262598753
47,2025-10-23T20:06:01.554464,1,137.8552703857422,337.38458251953125,0.9681737422943115,140.89920043945312,304.1455078125,0.7289790511131287,105.24641418457031,308.2320861816406,0.980810821056366,122.71321868896484,303.4670104980469,0.004353376105427742,14.566604614257812,315.09814453125,0.8796146512031555,100.30957794189453,422.63360595703125,0.6543681025505066,0.0,437.98260498046875,0.10024397820234299,145.2623291015625,471.2758483886719,0.16587196290493011,0.0,480.0,0.003975984640419483,130.97315979003906,457.473876953125,0.27275362610816956,49.02094268798828,439.5276184082031,0.038372159004211426
48,2025-10-23T20:06:01.602406,0,163.19784545898438,333.8564453125,0.9435920715332031,160.11334228515625,300.7030334472656,0.5204713344573975,128.66220092773438,304.48175048828125,0.9592025279998779,127.68205261230469,303.3533630371094,0.0006196703761816025,17.601028442382812,314.35205078125,0.82718825340271,86.62557220458984,410.1927490234375,0.759881854057312,0.0,436.70977783203125,0.0230630561709404,120.9914321899414,461.76531982421875,0.33489543199539185,26.184494018554688,480.0,0.00046502440818585455,150.08740234375,457.13262939453125,0.36119648814201355,99.0176010131836,464.5063781738281,0.006501549389213324
49,2025-10-23T20:06:01.654453,0,184.54721069335938,326.468994140625,0.9565457701683044,186.4583740234375,291.4508056640625,0.5394565463066101,148.48587036132812,295.4849548339844,0.9764960408210754,157.69329833984375,291.14105224609375,0.0009516602731309831,38.960777282714844,303.37054443359375,0.9214268326759338,99.35818481445312,397.6114501953125,0.8123346567153931,0.0,416.1355285644531,0.06009513512253761,110.95640563964844,463.2025451660156,0.349170446395874,13.125968933105469,480.0,0.0011519119143486023,152.20980834960938,461.70086669921875,0.38822266459465027,80.45545196533203,463.6628112792969,0.012005241587758064
50,2025-10-23T20:06:01.702420,0,209.62875366210938,322.2729187011719,0.9723119735717773,209.76182556152344,290.9780578613281,0.5226510167121887,176.63531494140625,293.316162109375,0.9893935918807983,175.62600708007812,292.1681213378906,0.0004196683003101498,63.198638916015625,297.1929016113281,0.9686763286590576,116.58121490478516,387.70867919921875,0.7809382081031799,0.2806549072265625,398.57806396484375,0.1124190241098404,132.43804931640625,466.53204345703125,0.2467699497938156,0.5342941284179688,480.0,0.0022210334427654743,154.71775817871094,479.4842529296875,0.21278655529022217,93.33531188964844,480.0,0.015246874652802944
51,2025-10-23T20:06:01.754526,0,225.69122314453125,317.5967102050781,0.9804110527038574,229.40264892578125,283.57305908203125,0.48046019673347473,189.9615478515625,286.3291931152344,0.9939883947372437,201.5411376953125,287.0301513671875,0.0003456708218436688,76.83099365234375,294.4078369140625,0.9833567142486572,146.98318481445312,398.412109375,0.8301165103912354,12.216323852539062,393.72607421875,0.3195312023162842,164.3062744140625,470.10906982421875,0.27523073554039,8.330665588378906,447.69891357421875,0.012414714321494102,170.71856689453125,461.2937316894531,0.3052336275577545,51.0621223449707,418.902099609375,0.07022423297166824
52,2025-10-23T20:06:01.802287,0,247.27037048339844,312.4730224609375,0.9836987257003784,251.05670166015625,276.3872375488281,0.6473639607429504,210.1370391845703,280.1463623046875,0.9943825006484985,223.5027313232422,278.6057434082031,0.0011434511980041862,100.96961975097656,290.0604248046875,0.9852889180183411,157.78695678710938,398.5087585449219,0.8466126322746277,38.84040069580078,418.9850158691406,0.3002331852912903,159.5466766357422,470.4450378417969,0.1890743523836136,22.485321044921875,480.0,0.0037830648943781853,180.79307556152344,466.61187744140625,0.21728605031967163,76.53260803222656,435.14288330078125,0.03289414197206497
53,2025-10-23T20:06:01.854480,0,261.69342041015625,306.113037109375,0.9803847074508667,263.879638671875,272.39208984375,0.4560283124446869,229.64279174804688,277.11907958984375,0.9950077533721924,230.4169921875,272.19415283203125,0.0005720425979234278,122.48199462890625,283.8251647949219,0.9927712082862854,165.266357421875,377.78851318359375,0.8826386332511902,33.01213836669922,387.06689453125,0.47650811076164246,166.84249877929688,463.2818603515625,0.2791455388069153,11.197952270507812,472.4190368652344,0.01187475398182869,181.60691833496094,459.1085205078125,0.28298696875572205,77.20086669921875,403.7962341308594,0.06443444639444351
